posicion,libro,capitulo,versiculo
37245,2,26,2
37251,2,26,3
37300,2,26,4
37354,2,26,4
37372,2,26,5
37428,2,26,5
37453,2,26,6
37510,2,26,7
37555,2,26,8
37610,2,26,8
37619,2,26,9
37675,2,26,9
37682,2,26,10
37737,2,26,10
37753,2,26,11
37807,2,26,12
37854,2,26,13
37908,2,26,13
37917,2,26,14
37962,2,26,15
37992,2,26,16
38029,2,26,17
38076,2,26,18
38115,2,26,19
38168,2,26,19
38202,2,26,20
38233,2,26,21
38288,2,26,22
38315,2,26,23
38346,2,26,24
38402,2,26,24
38416,2,26,25
38473,2,26,25
38489,2,26,26
38527,2,26,27
38585,2,26,27
38588,2,26,28
38625,2,26,29
38681,2,26,29
38684,2,26,30
38713,2,26,31
38767,2,26,32
38821,2,26,33
38877,2,26,33
38905,2,26,34
38936,2,26,35
38993,2,26,35
39005,2,26,36
39054,2,26,37
39111,2,26,37
39115,2,27,1
39172,2,27,1
39180,2,27,2
39229,2,27,3
39288,2,27,4
39339,2,27,4
39345,2,27,5
39389,2,27,6
39425,2,27,7
39471,2,27,8
39505,2,27,9
39561,2,27,9
39565,2,27,10
39611,2,27,11
39666,2,27,11
39682,2,27,12
39730,2,27,13
39759,2,27,14
39800,2,27,15
39843,2,27,16
39896,2,27,16
39919,2,27,17
39962,2,27,18
40019,2,27,19
40062,2,27,20
40117,2,27,21
40172,2,27,21
40199,2,28,1
40254,2,28,1
40282,2,28,2
40315,2,28,3
40368,2,28,3
40375,2,28,4
40432,2,28,4
40457,2,28,5
40505,2,28,6
40550,2,28,7
40582,2,28,8
40637,2,28,8
40641,2,28,9
40680,2,28,10
40734,2,28,11
40790,2,28,11
40800,2,28,12
40852,2,28,12
40880,2,28,13
40893,2,28,14
40947,2,28,14
40953,2,28,15
41010,2,28,15
41021,2,28,16
41048,2,28,17
41098,2,28,18
41119,2,28,19
41142,2,28,20
41187,2,28,21
41243,2,28,21
41258,2,28,22
41291,2,28,23
41341,2,28,24
41379,2,28,25
41433,2,28,25
41437,2,28,26
41492,2,28,26
41496,2,28,27
41552,2,28,27
41571,2,28,28
41627,2,28,28
41642,2,28,29
41697,2,28,29
41705,2,28,30
41759,2,28,30
41798,2,28,31
41822,2,28,32
41874,2,28,32
41878,2,28,33
41933,2,28,33
41942,2,28,34
41981,2,28,35
42035,2,28,36
42075,2,28,37
42122,2,28,38
42178,2,28,38
42214,2,28,39
42254,2,28,40
42311,2,28,41
42366,2,28,41
42373,2,28,42
42417,2,28,43
42472,2,28,43
42503,2,29,1
42555,2,29,1
42560,2,29,2
42617,2,29,3
42661,2,29,4
42704,2,29,5
42761,2,29,5
42776,2,29,6
42813,2,29,7
42847,2,29,8
42870,2,29,9
42924,2,29,9
42942,2,29,10
42992,2,29,11
43020,2,29,12
43071,2,29,12
43076,2,29,13
43128,2,29,13
43152,2,29,14
43197,2,29,15
43241,2,29,16
43278,2,29,17
43328,2,29,18
43378,2,29,19
43422,2,29,20
43474,2,29,20
43528,2,29,20
43532,2,29,21
43588,2,29,21
43632,2,29,22
43688,2,29,22
43732,2,29,23
43782,2,29,24
43829,2,29,25
43882,2,29,25
43887,2,29,26
43943,2,29,26
43947,2,29,27
44004,2,29,27
44019,2,29,28
44075,2,29,28
44105,2,29,29
44156,2,29,30
44206,2,29,31
44239,2,29,32
44284,2,29,33
44333,2,29,34
44386,2,29,34
44392,2,29,35
44441,2,29,36
44493,2,29,36
44498,2,29,37
44553,2,29,37
44557,2,29,38
44597,2,29,39
44639,2,29,40
44690,2,29,41
44746,2,29,41
44751,2,29,42
44806,2,29,43
44834,2,29,44
44881,2,29,45
44914,2,29,46
44968,2,29,46
44978,2,30,1
45009,2,30,2
45052,2,30,3
45106,2,30,3
45110,2,30,4
45163,2,30,4
45184,2,30,5
45214,2,30,6
45270,2,30,6
45273,2,30,7
45323,2,30,8
45378,2,30,9
45418,2,30,10
45469,2,30,10
45492,2,30,11
45510,2,30,12
45565,2,30,12
45582,2,30,13
45636,2,30,13
45650,2,30,14
45692,2,30,15
45744,2,30,15
45751,2,30,16
45806,2,30,16
45838,2,30,17
45856,2,30,18
45912,2,30,18
45918,2,30,19
45952,2,30,20
46007,2,30,20
46012,2,30,21
46063,2,30,22
46081,2,30,23
46135,2,30,23
46153,2,30,24
46182,2,30,25
46229,2,30,26
46256,2,30,27
46300,2,30,28
46333,2,30,29
46366,2,30,30
46398,2,30,31
46442,2,30,32
46490,2,30,33
46529,2,30,34
46582,2,30,34
46586,2,30,35
46620,2,30,36
46672,2,30,36
46684,2,30,37
46727,2,30,38
46758,2,31,1
46776,2,31,2
46812,2,31,3
46854,2,31,4
46883,2,31,5
46918,2,31,6
46973,2,31,6
46989,2,31,7
47036,2,31,8
47085,2,31,9
47119,2,31,10
47165,2,31,11
47207,2,31,12
47225,2,31,13
47279,2,31,13
47305,2,31,14
47356,2,31,14
47378,2,31,15
47432,2,31,15
47447,2,31,16
47490,2,31,17
47542,2,31,17
47565,2,31,18
47619,2,31,18
47624,2,32,1
